class,label,source,target,conversion_factors,nominal_value,min,max,summed_max,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
### znes_2050_dpr,,,,,,,,,,,,,,,,,,,,
### transshipment based on e-highway 2050,,,,,,,,,,,,,,,,,,,,
"### Offshore, Onshore, Solar, Biomass, ror, pumped storage DE based on e-highway",,,,,,,,,,,,,,,,,,,,
### further storage based on Cebulla,,,,,,,,,,,,,,,,,,,,
### Onshore in Germany limited by maximum burden level of 0.7: total installed capacity 54142.941 MW,,,,,,,,,,,,,,,,,,,,
### Missing onshore production of 103 Twh replaced with 25.9543646399 GW extra offshore capacity,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr01_powerline,DEdr03_bus_el,DEdr03_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr01_powerline,DEdr03_DEdr01_powerline,DEdr01_bus_el,0.97,7884,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr04_powerline,DEdr03_bus_el,DEdr03_DEdr04_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr04_powerline,DEdr03_DEdr04_powerline,DEdr04_bus_el,0.97,17252,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr10_powerline,DEdr03_bus_el,DEdr03_DEdr10_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr10_powerline,DEdr03_DEdr10_powerline,DEdr10_bus_el,0.97,3583,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr16_powerline,DEdr03_bus_el,DEdr03_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr16_powerline,DEdr03_DEdr16_powerline,DEdr16_bus_el,0.97,10342,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr17_powerline,DEdr03_bus_el,DEdr03_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr03_DEdr17_powerline,DEdr03_DEdr17_powerline,DEdr17_bus_el,0.97,5370,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_CZ_powerline,DEdr04_bus_el,DEdr04_CZ_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_CZ_powerline,DEdr04_CZ_powerline,CZ_bus_el,0.97,1700,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_DEdr01_powerline,DEdr04_bus_el,DEdr04_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_DEdr01_powerline,DEdr04_DEdr01_powerline,DEdr01_bus_el,0.97,4418,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_DEdr03_powerline,DEdr04_bus_el,DEdr04_DEdr03_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_DEdr03_powerline,DEdr04_DEdr03_powerline,DEdr03_bus_el,0.97,17252,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_PL_powerline,DEdr04_bus_el,DEdr04_PL_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr04_PL_powerline,DEdr04_PL_powerline,PL_bus_el,0.97,11700,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr06_powerline,DEdr05_bus_el,DEdr05_DEdr06_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr06_powerline,DEdr05_DEdr06_powerline,DEdr06_bus_el,0.97,4418,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr07_powerline,DEdr05_bus_el,DEdr05_DEdr07_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr07_powerline,DEdr05_DEdr07_powerline,DEdr07_bus_el,0.97,3466,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr14_powerline,DEdr05_bus_el,DEdr05_DEdr14_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr14_powerline,DEdr05_DEdr14_powerline,DEdr14_bus_el,0.97,5760,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr15_powerline,DEdr05_bus_el,DEdr05_DEdr15_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr05_DEdr15_powerline,DEdr05_DEdr15_powerline,DEdr15_bus_el,0.97,3251,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr05_powerline,DEdr06_bus_el,DEdr06_DEdr05_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr05_powerline,DEdr06_DEdr05_powerline,DEdr05_bus_el,0.97,4418,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr07_powerline,DEdr06_bus_el,DEdr06_DEdr07_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr07_powerline,DEdr06_DEdr07_powerline,DEdr07_bus_el,0.97,15593,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr08_powerline,DEdr06_bus_el,DEdr06_DEdr08_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr08_powerline,DEdr06_DEdr08_powerline,DEdr08_bus_el,0.97,15766,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr11_powerline,DEdr06_bus_el,DEdr06_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr11_powerline,DEdr06_DEdr11_powerline,DEdr11_bus_el,0.97,2000,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr14_powerline,DEdr06_bus_el,DEdr06_DEdr14_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_DEdr14_powerline,DEdr06_DEdr14_powerline,DEdr14_bus_el,0.97,2000,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_NL_powerline,DEdr06_bus_el,DEdr06_NL_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr06_NL_powerline,DEdr06_NL_powerline,NL_bus_el,0.97,3550,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr05_powerline,DEdr07_bus_el,DEdr07_DEdr05_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr05_powerline,DEdr07_DEdr05_powerline,DEdr05_bus_el,0.97,3466,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr06_powerline,DEdr07_bus_el,DEdr07_DEdr06_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr06_powerline,DEdr07_DEdr06_powerline,DEdr06_bus_el,0.97,15593,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr08_powerline,DEdr07_bus_el,DEdr07_DEdr08_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr08_powerline,DEdr07_DEdr08_powerline,DEdr08_bus_el,0.97,2513,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr15_powerline,DEdr07_bus_el,DEdr07_DEdr15_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr15_powerline,DEdr07_DEdr15_powerline,DEdr15_bus_el,0.97,1343,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr16_powerline,DEdr07_bus_el,DEdr07_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr07_DEdr16_powerline,DEdr07_DEdr16_powerline,DEdr16_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_BE_powerline,DEdr08_bus_el,DEdr08_BE_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_BE_powerline,DEdr08_BE_powerline,BE_bus_el,0.97,6000,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr06_powerline,DEdr08_bus_el,DEdr08_DEdr06_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr06_powerline,DEdr08_DEdr06_powerline,DEdr06_bus_el,0.97,15766,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr07_powerline,DEdr08_bus_el,DEdr08_DEdr07_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr07_powerline,DEdr08_DEdr07_powerline,DEdr07_bus_el,0.97,2513,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr09_powerline,DEdr08_bus_el,DEdr08_DEdr09_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr09_powerline,DEdr08_DEdr09_powerline,DEdr09_bus_el,0.97,8836,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr16_powerline,DEdr08_bus_el,DEdr08_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_DEdr16_powerline,DEdr08_DEdr16_powerline,DEdr16_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_NL_powerline,DEdr08_bus_el,DEdr08_NL_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr08_NL_powerline,DEdr08_NL_powerline,NL_bus_el,0.97,3550,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr08_powerline,DEdr09_bus_el,DEdr09_DEdr08_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr08_powerline,DEdr09_DEdr08_powerline,DEdr08_bus_el,0.97,8836,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr11_powerline,DEdr09_bus_el,DEdr09_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr11_powerline,DEdr09_DEdr11_powerline,DEdr11_bus_el,0.97,10574,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr16_powerline,DEdr09_bus_el,DEdr09_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr16_powerline,DEdr09_DEdr16_powerline,DEdr16_bus_el,0.97,8491,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr17_powerline,DEdr09_bus_el,DEdr09_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_DEdr17_powerline,DEdr09_DEdr17_powerline,DEdr17_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_FR_powerline,DEdr09_bus_el,DEdr09_FR_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_FR_powerline,DEdr09_FR_powerline,FR_bus_el,0.97,7100,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_LU_powerline,DEdr09_bus_el,DEdr09_LU_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr09_LU_powerline,DEdr09_LU_powerline,LU_bus_el,0.97,2900,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_AT_powerline,DEdr10_bus_el,DEdr10_AT_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_AT_powerline,DEdr10_AT_powerline,AT_bus_el,0.97,10500,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr03_powerline,DEdr10_bus_el,DEdr10_DEdr03_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr03_powerline,DEdr10_DEdr03_powerline,DEdr03_bus_el,0.97,3583,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr11_powerline,DEdr10_bus_el,DEdr10_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr11_powerline,DEdr10_DEdr11_powerline,DEdr11_bus_el,0.97,1343,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr12_powerline,DEdr10_bus_el,DEdr10_DEdr12_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr12_powerline,DEdr10_DEdr12_powerline,DEdr12_bus_el,0.97,1733,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr18_powerline,DEdr10_bus_el,DEdr10_DEdr18_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr10_DEdr18_powerline,DEdr10_DEdr18_powerline,DEdr18_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr06_powerline,DEdr11_bus_el,DEdr11_DEdr06_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr06_powerline,DEdr11_DEdr06_powerline,DEdr06_bus_el,0.97,2000,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr09_powerline,DEdr11_bus_el,DEdr11_DEdr09_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr09_powerline,DEdr11_DEdr09_powerline,DEdr09_bus_el,0.97,10574,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr10_powerline,DEdr11_bus_el,DEdr11_DEdr10_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr10_powerline,DEdr11_DEdr10_powerline,DEdr10_bus_el,0.97,1343,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr12_powerline,DEdr11_bus_el,DEdr11_DEdr12_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr12_powerline,DEdr11_DEdr12_powerline,DEdr12_bus_el,0.97,17767,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr13_powerline,DEdr11_bus_el,DEdr11_DEdr13_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr13_powerline,DEdr11_DEdr13_powerline,DEdr13_bus_el,0.97,4000,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr17_powerline,DEdr11_bus_el,DEdr11_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr11_DEdr17_powerline,DEdr11_DEdr17_powerline,DEdr17_bus_el,0.97,2686,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_AT_powerline,DEdr12_bus_el,DEdr12_AT_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_AT_powerline,DEdr12_AT_powerline,AT_bus_el,0.97,2800,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_CH_powerline,DEdr12_bus_el,DEdr12_CH_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_CH_powerline,DEdr12_CH_powerline,CH_bus_el,0.97,6000,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_DEdr10_powerline,DEdr12_bus_el,DEdr12_DEdr10_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_DEdr10_powerline,DEdr12_DEdr10_powerline,DEdr10_bus_el,0.97,1733,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_DEdr11_powerline,DEdr12_bus_el,DEdr12_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_DEdr11_powerline,DEdr12_DEdr11_powerline,DEdr11_bus_el,0.97,17767,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_FR_powerline,DEdr12_bus_el,DEdr12_FR_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr12_FR_powerline,DEdr12_FR_powerline,FR_bus_el,0.97,1800,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr02_powerline,DEdr13_bus_el,DEdr13_DEdr02_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr02_powerline,DEdr13_DEdr02_powerline,DEdr02_bus_el,0.97,4028,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr11_powerline,DEdr13_bus_el,DEdr13_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr11_powerline,DEdr13_DEdr11_powerline,DEdr11_bus_el,0.97,4000,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr14_powerline,DEdr13_bus_el,DEdr13_DEdr14_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr14_powerline,DEdr13_DEdr14_powerline,DEdr14_bus_el,0.97,8835,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr17_powerline,DEdr13_bus_el,DEdr13_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DEdr17_powerline,DEdr13_DEdr17_powerline,DEdr17_bus_el,0.97,4000,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DK_powerline,DEdr13_bus_el,DEdr13_DK_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_DK_powerline,DEdr13_DK_powerline,DK_bus_el,0.97,3000,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_NO_powerline,DEdr13_bus_el,DEdr13_NO_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_NO_powerline,DEdr13_NO_powerline,NO_bus_el,0.97,10400,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_SE_powerline,DEdr13_bus_el,DEdr13_SE_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr13_SE_powerline,DEdr13_SE_powerline,SE_bus_el,0.97,5200,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr01_powerline,DEdr14_bus_el,DEdr14_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr01_powerline,DEdr14_DEdr01_powerline,DEdr01_bus_el,0.97,3685,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr02_powerline,DEdr14_bus_el,DEdr14_DEdr02_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr02_powerline,DEdr14_DEdr02_powerline,DEdr02_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr05_powerline,DEdr14_bus_el,DEdr14_DEdr05_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr05_powerline,DEdr14_DEdr05_powerline,DEdr05_bus_el,0.97,5760,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr06_powerline,DEdr14_bus_el,DEdr14_DEdr06_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr06_powerline,DEdr14_DEdr06_powerline,DEdr06_bus_el,0.97,2000,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr13_powerline,DEdr14_bus_el,DEdr14_DEdr13_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr13_powerline,DEdr14_DEdr13_powerline,DEdr13_bus_el,0.97,8835,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr15_powerline,DEdr14_bus_el,DEdr14_DEdr15_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_DEdr15_powerline,DEdr14_DEdr15_powerline,DEdr15_bus_el,0.97,10354,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_NL_powerline,DEdr14_bus_el,DEdr14_NL_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr14_NL_powerline,DEdr14_NL_powerline,NL_bus_el,0.97,1400,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr01_powerline,DEdr15_bus_el,DEdr15_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr01_powerline,DEdr15_DEdr01_powerline,DEdr01_bus_el,0.97,5342,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr05_powerline,DEdr15_bus_el,DEdr15_DEdr05_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr05_powerline,DEdr15_DEdr05_powerline,DEdr05_bus_el,0.97,3251,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr07_powerline,DEdr15_bus_el,DEdr15_DEdr07_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr07_powerline,DEdr15_DEdr07_powerline,DEdr07_bus_el,0.97,1343,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr14_powerline,DEdr15_bus_el,DEdr15_DEdr14_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr14_powerline,DEdr15_DEdr14_powerline,DEdr14_bus_el,0.97,10354,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr16_powerline,DEdr15_bus_el,DEdr15_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr15_DEdr16_powerline,DEdr15_DEdr16_powerline,DEdr16_bus_el,0.97,9225,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr03_powerline,DEdr16_bus_el,DEdr16_DEdr03_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr03_powerline,DEdr16_DEdr03_powerline,DEdr03_bus_el,0.97,10342,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr07_powerline,DEdr16_bus_el,DEdr16_DEdr07_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr07_powerline,DEdr16_DEdr07_powerline,DEdr07_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr08_powerline,DEdr16_bus_el,DEdr16_DEdr08_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr08_powerline,DEdr16_DEdr08_powerline,DEdr08_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr09_powerline,DEdr16_bus_el,DEdr16_DEdr09_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr09_powerline,DEdr16_DEdr09_powerline,DEdr09_bus_el,0.97,8491,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr15_powerline,DEdr16_bus_el,DEdr16_DEdr15_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr15_powerline,DEdr16_DEdr15_powerline,DEdr15_bus_el,0.97,9225,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr17_powerline,DEdr16_bus_el,DEdr16_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr16_DEdr17_powerline,DEdr16_DEdr17_powerline,DEdr17_bus_el,0.97,3465,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_CZ_powerline,DEdr17_bus_el,DEdr17_CZ_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_CZ_powerline,DEdr17_CZ_powerline,CZ_bus_el,0.97,2000,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr03_powerline,DEdr17_bus_el,DEdr17_DEdr03_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr03_powerline,DEdr17_DEdr03_powerline,DEdr03_bus_el,0.97,5370,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr09_powerline,DEdr17_bus_el,DEdr17_DEdr09_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr09_powerline,DEdr17_DEdr09_powerline,DEdr09_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr11_powerline,DEdr17_bus_el,DEdr17_DEdr11_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr11_powerline,DEdr17_DEdr11_powerline,DEdr11_bus_el,0.97,2686,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr13_powerline,DEdr17_bus_el,DEdr17_DEdr13_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr13_powerline,DEdr17_DEdr13_powerline,DEdr13_bus_el,0.97,4000,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr16_powerline,DEdr17_bus_el,DEdr17_DEdr16_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr16_powerline,DEdr17_DEdr16_powerline,DEdr16_bus_el,0.97,3465,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr18_powerline,DEdr17_bus_el,DEdr17_DEdr18_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr17_DEdr18_powerline,DEdr17_DEdr18_powerline,DEdr18_bus_el,0.97,5978,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_AT_powerline,DEdr18_bus_el,DEdr18_AT_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_AT_powerline,DEdr18_AT_powerline,AT_bus_el,0.97,5500,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_DEdr10_powerline,DEdr18_bus_el,DEdr18_DEdr10_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_DEdr10_powerline,DEdr18_DEdr10_powerline,DEdr10_bus_el,0.97,2685,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_DEdr17_powerline,DEdr18_bus_el,DEdr18_DEdr17_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr18_DEdr17_powerline,DEdr18_DEdr17_powerline,DEdr17_bus_el,0.97,5978,,,,,,,,,,,,,,,
LinearTransformer,DEdr19_DEdr01_powerline,DEdr19_bus_el,DEdr19_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr19_DEdr01_powerline,DEdr19_DEdr01_powerline,DEdr01_bus_el,0.97,,,,,,,,,,,,,,,,
LinearTransformer,DEdr19_DK_powerline,DEdr19_bus_el,DEdr19_DK_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr19_DK_powerline,DEdr19_DK_powerline,DK_bus_el,0.97,,,,,,,,,,,,,,,,
LinearTransformer,DEdr20_DEdr13_powerline,DEdr20_bus_el,DEdr20_DEdr13_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr20_DEdr13_powerline,DEdr20_DEdr13_powerline,DEdr13_bus_el,0.97,,,,,,,,,,,,,,,,
LinearTransformer,DEdr21_DEdr14_powerline,DEdr21_bus_el,DEdr21_DEdr14_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DEdr21_DEdr14_powerline,DEdr21_DEdr14_powerline,DEdr14_bus_el,0.97,,,,,,,,,,,,,,,,
LinearTransformer,DK_DEdr01_powerline,DK_bus_el,DK_DEdr01_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DK_DEdr01_powerline,DK_DEdr01_powerline,DEdr01_bus_el,0.97,600,,,,,,,,,,,,,,,
LinearTransformer,DK_DEdr13_powerline,DK_bus_el,DK_DEdr13_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DK_DEdr13_powerline,DK_DEdr13_powerline,DEdr13_bus_el,0.97,3000,,,,,,,,,,,,,,,
LinearTransformer,DK_NO_powerline,DK_bus_el,DK_NO_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DK_NO_powerline,DK_NO_powerline,NO_bus_el,0.97,1700,,,,,,,,,,,,,,,
LinearTransformer,DK_SE_powerline,DK_bus_el,DK_SE_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,DK_SE_powerline,DK_SE_powerline,SE_bus_el,0.97,2440,,,,,,,,,,,,,,,
LinearTransformer,FR_BE_powerline,FR_bus_el,FR_BE_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,FR_BE_powerline,FR_BE_powerline,BE_bus_el,0.97,7600,,,,,,,,,,,,,,,
LinearTransformer,FR_CH_powerline,FR_bus_el,FR_CH_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,FR_CH_powerline,FR_CH_powerline,CH_bus_el,0.97,9500,,,,,,,,,,,,,,,
LinearTransformer,FR_DEdr09_powerline,FR_bus_el,FR_DEdr09_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,FR_DEdr09_powerline,FR_DEdr09_powerline,DEdr09_bus_el,0.97,7100,,,,,,,,,,,,,,,
LinearTransformer,FR_DEdr12_powerline,FR_bus_el,FR_DEdr12_powerline,,,,,,,,,,,,,,,,,
LinearTransformer,FR_DEdr12_powerline,FR_DEdr12_powerline,DEdr12_bus_el,0.97,1800,,,,,,,,,,,,,,,
